timestamp,node_id,distance,tilt_x,tilt_y,vibration,temperature,humidity,status
2026-01-03T02:22:00,NODE_01,78.82,1.95,1.46,0.248,26.88,74.87,normal
2026-01-03T02:32:00,NODE_01,78.81,1.79,1.12,0.225,27.1,69.5,normal
2026-01-03T02:42:00,NODE_01,79.6,1.81,1.1,0.252,24.75,67.45,normal
2026-01-03T02:52:00,NODE_01,79.82,1.29,1.76,0.226,29.47,66.8,normal
2026-01-03T03:02:00,NODE_01,79.1,1.3,1.06,0.197,24.12,67.48,normal
2026-01-03T03:12:00,NODE_01,78.75,1.11,0.9,0.262,27.18,70.64,normal
2026-01-03T03:22:00,NODE_01,78.82,1.18,1.29,0.235,26.18,67.4,normal
2026-01-03T03:32:00,NODE_01,79.24,1.06,1.05,0.295,27.82,75.84,normal
2026-01-03T03:42:00,NODE_01,78.56,1.73,0.81,0.274,27.01,67.5,normal
2026-01-03T03:52:00,NODE_01,78.36,1.15,0.84,0.242,25.41,71.37,normal
2026-01-03T04:02:00,NODE_01,78.55,2.03,1.0,0.252,25.62,71.45,normal
2026-01-03T04:12:00,NODE_01,78.95,1.15,1.06,0.287,25.12,75.2,normal
2026-01-03T04:22:00,NODE_01,78.73,0.51,0.8,0.197,27.46,66.95,normal
2026-01-03T04:32:00,NODE_01,78.54,2.23,1.28,0.21,27.22,69.88,normal
2026-01-03T04:42:00,NODE_01,79.09,1.81,1.53,0.221,24.03,71.17,normal
2026-01-03T04:52:00,NODE_01,79.81,1.56,0.94,0.23,29.47,75.37,normal
2026-01-03T05:02:00,NODE_01,78.95,1.33,1.22,0.335,25.71,69.89,normal
2026-01-03T05:12:00,NODE_01,78.46,1.56,1.63,0.203,26.29,66.89,normal
2026-01-03T05:22:00,NODE_01,79.85,0.44,0.89,0.256,26.59,72.07,normal
2026-01-03T05:32:00,NODE_01,78.96,1.37,1.05,0.278,25.36,70.41,normal
2026-01-03T05:42:00,NODE_01,78.85,1.42,1.26,0.22,24.36,68.78,normal
2026-01-03T05:52:00,NODE_01,79.43,1.23,1.3,0.213,23.89,67.75,normal
2026-01-03T06:02:00,NODE_01,78.48,1.28,0.69,0.23,24.63,72.83,normal
2026-01-03T06:12:00,NODE_01,79.61,1.2,1.19,0.182,27.5,68.75,normal
2026-01-03T06:22:00,NODE_01,78.29,1.28,0.65,0.232,25.63,70.96,normal
2026-01-03T06:32:00,NODE_01,78.57,1.14,0.94,0.189,24.84,70.95,normal
2026-01-03T06:42:00,NODE_01,79.87,1.48,1.04,0.176,24.41,67.73,normal
2026-01-03T06:52:00,NODE_01,79.72,1.17,0.59,0.176,26.34,73.93,normal
2026-01-03T07:02:00,NODE_01,79.37,0.6,0.6,0.207,26.16,70.33,normal
2026-01-03T07:12:00,NODE_01,79.75,0.94,0.33,0.176,26.57,73.43,normal
2026-01-03T07:22:00,NODE_01,80.28,0.92,0.72,0.161,24.88,68.51,normal
2026-01-03T07:32:00,NODE_01,79.35,1.25,0.58,0.168,25.09,64.66,normal
2026-01-03T07:42:00,NODE_01,79.73,0.99,0.42,0.136,25.49,70.62,normal
2026-01-03T07:52:00,NODE_01,79.29,0.84,0.81,0.181,25.37,72.18,normal
2026-01-03T08:02:00,NODE_01,79.86,0.36,0.55,0.123,26.47,72.83,normal
2026-01-03T08:12:00,NODE_01,79.41,0.8,0.64,0.094,24.98,69.41,normal
2026-01-03T08:22:00,NODE_01,80.1,0.34,0.5,0.123,24.54,75.05,normal
2026-01-03T08:32:00,NODE_01,79.98,0.66,0.44,0.15,24.88,62.55,normal
2026-01-03T08:42:00,NODE_01,80.71,0.6,0.54,0.098,24.27,67.98,normal
2026-01-03T08:52:00,NODE_01,80.09,0.58,0.03,0.127,24.8,73.07,normal
2026-01-03T09:02:00,NODE_01,80.93,0.34,0.24,0.062,26.09,72.62,normal
2026-01-03T09:12:00,NODE_01,80.49,0.12,0.23,0.074,26.03,69.27,normal
2026-01-03T09:22:00,NODE_01,80.3,0.63,0.11,0.065,25.83,73.94,normal
2026-01-03T09:32:00,NODE_01,79.79,0.8,0.15,0.102,25.71,77.14,normal
2026-01-03T09:42:00,NODE_01,80.01,0.92,0.41,0.126,25.67,72.01,normal
2026-01-03T09:52:00,NODE_01,79.62,1.07,0.79,0.133,26.83,66.09,normal
2026-01-03T10:02:00,NODE_01,79.69,0.77,0.67,0.147,26.15,66.12,normal
2026-01-03T10:12:00,NODE_01,79.88,0.9,0.51,0.145,27.45,70.63,normal
2026-01-03T10:22:00,NODE_01,79.41,1.37,0.63,0.161,25.07,71.65,normal
2026-01-03T10:32:00,NODE_01,79.28,1.12,0.66,0.21,24.76,77.09,normal
2026-01-03T10:42:00,NODE_01,79.15,1.74,1.09,0.238,25.27,70.18,normal
2026-01-03T10:52:00,NODE_01,79.35,0.86,0.69,0.195,26.14,71.23,normal
2026-01-03T11:02:00,NODE_01,80.44,0.51,0.32,0.101,24.93,65.38,normal
2026-01-03T11:12:00,NODE_01,79.76,0.23,0.68,0.112,26.68,67.98,normal
2026-01-03T11:22:00,NODE_01,80.09,0.2,0.74,0.106,26.15,71.53,normal
2026-01-03T11:32:00,NODE_01,79.41,1.03,0.54,0.085,25.22,72.72,normal
2026-01-03T11:42:00,NODE_01,79.97,0.74,0.74,0.13,24.99,74.39,normal
2026-01-03T11:52:00,NODE_01,80.09,0.86,0.11,0.136,27.14,71.84,normal
2026-01-03T12:02:00,NODE_01,79.69,0.82,0.66,0.116,26.8,64.63,normal
2026-01-03T12:12:00,NODE_01,80.13,0.47,0.21,0.127,26.5,68.02,normal
2026-01-03T12:22:00,NODE_01,74.69,5.74,3.14,0.668,26.76,73.93,warning
2026-01-03T12:32:00,NODE_01,73.89,4.87,3.16,0.641,27.53,69.46,warning
2026-01-03T12:42:00,NODE_01,76.14,5.14,3.37,0.554,24.6,67.49,warning
2026-01-03T12:52:00,NODE_01,75.52,3.52,3.2,0.621,28.55,67.09,warning
2026-01-03T13:02:00,NODE_01,74.36,4.79,2.37,0.445,25.93,76.06,warning
2026-01-03T13:12:00,NODE_01,76.62,3.94,3.79,0.427,24.31,70.82,warning
2026-01-03T13:22:00,NODE_01,76.69,4.33,3.65,0.577,26.71,72.31,warning
2026-01-03T13:32:00,NODE_01,76.08,4.1,3.12,0.558,27.54,69.14,warning
2026-01-03T13:42:00,NODE_01,76.66,4.51,2.14,0.596,24.52,72.97,warning
2026-01-03T13:52:00,NODE_01,76.84,3.55,2.88,0.586,26.69,65.25,warning
2026-01-03T14:02:00,NODE_01,74.78,3.92,2.89,0.685,27.03,69.36,warning
2026-01-03T14:12:00,NODE_01,76.21,3.7,2.11,0.52,27.44,65.85,warning
2026-01-03T14:22:00,NODE_01,75.1,3.59,2.04,0.407,26.55,72.46,warning
2026-01-03T14:32:00,NODE_01,75.08,3.63,2.66,0.428,28.66,68.39,warning
2026-01-03T14:42:00,NODE_01,76.91,3.23,2.48,0.459,25.08,73.36,warning
2026-01-03T14:52:00,NODE_01,69.61,9.49,6.11,0.888,26.01,76.21,critical
2026-01-03T15:02:00,NODE_01,70.91,8.77,5.9,1.195,25.28,72.3,critical
2026-01-03T15:12:00,NODE_01,73.12,8.67,4.19,1.051,25.51,69.94,critical
2026-01-03T15:22:00,NODE_01,71.59,5.53,5.28,1.186,24.26,69.63,critical
2026-01-03T15:32:00,NODE_01,68.85,7.25,4.72,1.242,26.8,71.43,critical
2026-01-03T15:42:00,NODE_01,70.62,6.22,4.51,1.122,26.09,74.14,critical
2026-01-03T15:52:00,NODE_01,71.28,5.43,6.31,1.173,27.15,72.22,critical
2026-01-03T16:02:00,NODE_01,73.76,7.62,5.27,1.004,28.11,74.91,critical
2026-01-03T16:12:00,NODE_01,74.25,5.06,5.88,0.888,24.2,76.58,critical
2026-01-03T16:22:00,NODE_01,71.22,7.35,4.02,1.196,26.27,68.59,critical
2026-01-03T16:32:00,NODE_01,69.39,7.65,4.31,0.798,26.59,71.49,critical
2026-01-03T16:42:00,NODE_01,70.05,6.82,4.04,0.926,27.07,73.48,critical
2026-01-03T16:52:00,NODE_01,70.68,7.19,4.05,0.945,29.2,72.87,critical
2026-01-03T17:02:00,NODE_01,75.21,6.27,4.57,0.943,23.56,70.87,critical
2026-01-03T17:12:00,NODE_01,72.93,4.57,4.11,0.705,27.86,66.34,critical
2026-01-03T17:22:00,NODE_01,71.8,6.23,4.24,0.863,24.48,71.85,critical
2026-01-03T17:32:00,NODE_01,71.54,5.12,4.27,0.77,25.93,68.54,critical
2026-01-03T17:42:00,NODE_01,72.32,4.0,4.54,0.873,25.7,71.12,warning
2026-01-03T17:52:00,NODE_01,71.73,4.51,2.75,0.617,26.31,73.03,warning
2026-01-03T18:02:00,NODE_01,72.86,3.73,4.11,0.591,25.07,74.52,warning
2026-01-03T18:12:00,NODE_01,71.93,3.67,4.97,0.835,26.03,74.92,warning
2026-01-03T18:22:00,NODE_01,74.23,4.9,2.55,0.782,28.13,63.92,warning
2026-01-03T18:32:00,NODE_01,75.67,3.75,2.79,0.683,27.53,72.65,warning
2026-01-03T18:42:00,NODE_01,76.05,5.11,2.26,0.508,28.14,68.81,warning
2026-01-03T18:52:00,NODE_01,73.43,4.27,4.11,0.551,25.7,69.8,warning
2026-01-03T19:02:00,NODE_01,73.98,4.38,2.5,0.449,26.34,75.94,warning
2026-01-03T19:12:00,NODE_01,73.8,3.52,2.39,0.541,25.75,75.59,warning
2026-01-03T19:22:00,NODE_01,77.16,3.63,2.49,0.613,26.99,67.58,warning
2026-01-03T19:32:00,NODE_01,75.09,4.27,2.33,0.673,26.81,73.75,warning
2026-01-03T19:42:00,NODE_01,77.18,4.16,1.97,0.476,26.11,73.17,warning
2026-01-03T19:52:00,NODE_01,76.25,3.23,3.52,0.409,24.33,69.51,warning
2026-01-03T20:02:00,NODE_01,75.99,4.06,3.18,0.518,27.77,72.12,warning
2026-01-03T20:12:00,NODE_01,76.09,3.8,3.61,0.522,28.16,74.65,warning
2026-01-03T20:22:00,NODE_01,77.03,2.79,2.58,0.6,28.92,77.37,warning
2026-01-03T20:32:00,NODE_01,75.31,2.6,3.41,0.649,25.65,71.63,warning
2026-01-03T20:42:00,NODE_01,75.34,2.85,2.11,0.543,27.97,69.94,warning
2026-01-03T20:52:00,NODE_01,77.39,3.12,2.8,0.498,26.01,68.49,warning
2026-01-03T21:02:00,NODE_01,76.06,2.52,1.89,0.508,26.4,69.91,warning
2026-01-03T21:12:00,NODE_01,77.97,2.74,1.92,0.539,26.31,68.91,warning
2026-01-03T21:22:00,NODE_01,76.22,1.98,1.72,0.494,24.64,62.09,warning
2026-01-03T21:32:00,NODE_01,78.0,2.19,1.59,0.528,26.81,71.26,normal
2026-01-03T21:42:00,NODE_01,77.7,2.82,2.76,0.368,27.51,70.15,normal
2026-01-03T21:52:00,NODE_01,76.44,2.88,1.72,0.278,25.66,65.9,normal
2026-01-03T22:02:00,NODE_01,77.69,2.13,1.63,0.408,25.52,73.07,normal
2026-01-03T22:12:00,NODE_01,77.98,2.07,1.35,0.361,26.08,72.92,normal
2026-01-03T22:22:00,NODE_01,76.89,2.06,1.28,0.341,26.45,67.86,normal
2026-01-03T22:32:00,NODE_01,78.53,2.59,1.72,0.4,26.76,68.65,normal
2026-01-03T22:42:00,NODE_01,76.73,2.49,1.63,0.346,26.74,73.34,normal
2026-01-03T22:52:00,NODE_01,77.51,2.85,1.63,0.39,26.19,69.53,normal
2026-01-03T23:02:00,NODE_01,75.95,2.84,1.5,0.421,27.34,67.44,warning
2026-01-03T23:12:00,NODE_01,76.64,3.14,1.68,0.465,25.07,66.95,warning
2026-01-03T23:22:00,NODE_01,77.68,2.84,2.38,0.439,23.82,67.36,warning
2026-01-03T23:32:00,NODE_01,78.24,3.46,2.28,0.34,25.47,74.72,warning
2026-01-03T23:42:00,NODE_01,76.28,2.52,1.55,0.364,26.55,78.17,warning
2026-01-03T23:52:00,NODE_01,77.56,2.33,2.48,0.523,24.67,69.5,warning
2026-01-04T00:02:00,NODE_01,78.01,2.06,2.56,0.479,25.89,70.66,warning
2026-01-04T00:12:00,NODE_01,76.48,2.56,1.82,0.509,26.94,71.25,warning
2026-01-04T00:22:00,NODE_01,76.68,1.79,1.36,0.441,26.15,77.38,normal
2026-01-04T00:32:00,NODE_01,78.11,2.89,1.97,0.404,26.92,62.55,normal
2026-01-04T00:42:00,NODE_01,77.47,2.31,2.43,0.333,26.24,67.28,normal
2026-01-04T00:52:00,NODE_01,77.53,1.97,2.05,0.441,25.98,73.54,normal
2026-01-04T01:02:00,NODE_01,78.42,2.12,1.88,0.272,26.34,68.28,normal
2026-01-04T01:12:00,NODE_01,78.34,2.47,1.53,0.293,27.7,70.86,normal
2026-01-04T01:22:00,NODE_01,78.71,1.84,1.88,0.278,27.22,69.26,normal
2026-01-04T01:32:00,NODE_01,77.29,1.57,1.25,0.286,25.77,67.03,normal
2026-01-04T01:42:00,NODE_01,79.49,1.15,1.3,0.329,25.47,71.51,normal
2026-01-04T01:52:00,NODE_01,79.08,1.72,0.96,0.329,24.98,72.24,normal
2026-01-04T02:02:00,NODE_01,79.34,1.39,1.17,0.23,23.84,79.7,normal
2026-01-04T02:12:00,NODE_01,78.92,2.11,1.33,0.296,24.66,66.63,normal
2026-01-04T02:22:00,NODE_01,78.71,1.22,1.12,0.279,23.95,70.99,normal
2026-01-04T02:32:00,NODE_01,79.92,1.43,1.24,0.239,28.73,,normal
2026-01-04T02:42:00,NODE_01,78.46,1.21,1.4,0.189,25.6,73.83,normal
2026-01-04T02:52:00,NODE_01,79.01,1.31,1.14,0.225,26.47,70.82,normal
2026-01-04T03:02:00,NODE_01,79.06,1.19,0.96,0.189,25.18,67.98,normal
2026-01-04T03:12:00,NODE_01,79.62,0.97,0.97,0.241,25.34,70.05,normal
2026-01-04T03:22:00,NODE_01,80.02,1.06,1.06,0.102,25.42,75.57,normal
2026-01-04T03:32:00,NODE_01,80.58,1.19,0.75,0.149,24.03,71.12,normal
2026-01-04T03:42:00,NODE_01,79.08,0.77,1.04,0.191,25.39,70.31,normal
2026-01-04T03:52:00,NODE_01,79.89,0.84,0.44,0.212,27.41,70.47,normal
2026-01-04T04:02:00,NODE_01,79.49,0.98,0.69,0.194,26.27,69.58,normal
2026-01-04T04:12:00,NODE_01,80.01,1.17,0.59,0.297,26.29,74.72,normal
2026-01-04T04:22:00,NODE_01,79.84,0.64,0.61,0.118,26.37,73.78,normal
2026-01-04T04:32:00,NODE_01,80.11,0.96,0.6,0.183,26.06,74.53,normal
2026-01-04T04:42:00,NODE_01,79.89,0.76,0.64,0.163,27.12,73.27,normal
2026-01-04T04:52:00,NODE_01,80.09,1.11,1.11,0.179,26.3,67.11,normal
2026-01-04T05:02:00,NODE_01,79.66,0.74,0.5,0.148,28.2,68.67,normal
2026-01-04T05:12:00,NODE_01,79.17,1.72,0.66,0.212,23.69,73.23,normal
2026-01-04T05:22:00,NODE_01,79.44,2.2,0.96,0.213,26.24,71.23,normal
2026-01-04T05:32:00,NODE_01,79.28,1.23,1.0,0.192,26.4,,normal
2026-01-04T05:42:00,NODE_01,79.68,1.76,1.12,0.163,25.69,75.55,normal
2026-01-04T05:52:00,NODE_01,79.22,1.28,0.71,0.183,27.34,70.4,normal
2026-01-04T06:02:00,NODE_01,77.94,1.53,0.89,0.2,26.18,69.32,normal
2026-01-04T06:12:00,NODE_01,79.47,1.41,1.23,0.262,24.79,66.9,normal
2026-01-04T06:22:00,NODE_01,79.86,1.09,0.76,0.216,26.7,68.67,normal
2026-01-04T06:32:00,NODE_01,79.27,1.86,0.63,0.253,28.07,74.44,normal
2026-01-04T06:42:00,NODE_01,78.7,1.33,1.23,0.217,26.39,66.43,normal
2026-01-04T06:52:00,NODE_01,79.52,0.82,1.09,0.25,26.86,70.27,normal
2026-01-04T07:02:00,NODE_01,78.74,1.92,1.05,0.231,25.75,68.17,normal
2026-01-04T07:12:00,NODE_01,79.0,1.42,1.26,0.234,27.05,69.53,normal
2026-01-04T07:22:00,NODE_01,78.98,1.3,1.0,0.2,25.69,66.75,normal
2026-01-04T07:32:00,NODE_01,78.7,1.34,1.59,0.339,26.15,69.36,normal
2026-01-04T07:42:00,NODE_01,79.43,1.84,1.05,0.333,25.25,77.7,normal
2026-01-04T07:52:00,NODE_01,79.76,1.62,1.24,0.257,27.08,74.59,normal
2026-01-04T08:02:00,NODE_01,79.6,1.17,0.79,0.207,25.75,68.11,normal
2026-01-04T08:12:00,NODE_01,79.63,1.19,0.64,0.283,27.6,71.24,normal
2026-01-04T08:22:00,NODE_01,78.37,1.28,1.02,0.244,25.35,71.48,normal
2026-01-04T08:32:00,NODE_01,78.78,0.94,0.81,0.254,26.9,75.97,normal
2026-01-04T08:42:00,NODE_01,78.48,1.66,1.31,0.196,26.78,69.53,normal
2026-01-04T08:52:00,NODE_01,78.6,1.32,1.06,0.193,25.71,75.84,normal
2026-01-04T09:02:00,NODE_01,79.01,1.65,1.09,0.137,28.24,72.03,normal
2026-01-04T09:12:00,NODE_01,79.27,1.63,1.07,0.262,27.54,66.92,normal
2026-01-04T09:22:00,NODE_01,79.17,1.02,0.71,0.196,26.56,70.66,normal
2026-01-04T09:32:00,NODE_01,79.15,1.55,1.52,0.168,27.0,74.09,normal
2026-01-04T09:42:00,NODE_01,78.53,1.38,0.85,0.138,25.38,71.14,normal
2026-01-04T09:52:00,NODE_01,78.82,1.76,1.16,0.334,25.67,70.03,normal
2026-01-04T10:02:00,NODE_01,79.03,0.93,0.81,0.213,28.18,72.51,normal
2026-01-04T10:12:00,NODE_01,79.88,0.83,1.57,0.275,26.13,68.74,normal
2026-01-04T10:22:00,NODE_01,80.16,1.03,0.68,0.183,25.8,68.3,normal
2026-01-04T10:32:00,NODE_01,79.16,1.47,0.76,0.208,27.0,68.64,normal
2026-01-04T10:42:00,NODE_01,78.89,1.17,0.82,0.131,24.85,73.54,normal
2026-01-04T10:52:00,NODE_01,78.3,1.39,0.8,0.256,24.49,74.83,normal
2026-01-04T11:02:00,NODE_01,78.91,1.06,0.91,0.204,25.36,76.81,normal
2026-01-04T11:12:00,NODE_01,79.13,1.1,1.07,0.136,27.31,67.1,normal
2026-01-01T00:23:00,NODE_02,75.44,0.86,0.88,0.243,28.26,65.35,normal
2026-01-01T00:33:00,NODE_02,76.37,0.79,1.0,0.154,26.73,71.05,normal
2026-01-01T00:43:00,NODE_02,76.74,0.59,0.22,0.11,26.5,65.24,normal
2026-01-01T00:53:00,NODE_02,76.6,0.5,1.18,0.162,24.94,71.99,normal
2026-01-01T01:03:00,NODE_02,76.41,0.99,1.27,0.211,25.37,71.51,normal
2026-01-01T01:13:00,NODE_02,75.97,0.98,0.6,0.142,25.62,68.27,normal
2026-01-01T01:23:00,NODE_02,75.94,0.89,0.53,0.158,26.5,69.53,normal
2026-01-01T01:33:00,NODE_02,76.69,0.97,0.57,0.118,24.06,66.53,normal
2026-01-01T01:43:00,NODE_02,76.4,1.06,0.68,0.139,25.45,71.99,normal
2026-01-01T01:53:00,NODE_02,76.27,0.71,0.54,0.152,24.17,66.26,normal
2026-01-01T02:03:00,NODE_02,76.32,1.14,0.57,0.313,25.0,73.1,normal
2026-01-01T02:13:00,NODE_02,76.38,0.83,0.53,0.262,27.82,67.4,normal
2026-01-01T02:23:00,NODE_02,76.19,1.73,1.45,0.236,26.97,71.41,normal
2026-01-01T02:33:00,NODE_02,75.15,1.48,1.12,0.241,24.67,69.9,normal
2026-01-01T02:43:00,NODE_02,76.06,1.95,1.09,0.276,26.3,68.68,normal
2026-01-01T02:53:00,NODE_02,75.85,1.5,0.7,0.185,24.1,73.39,normal
2026-01-01T03:03:00,NODE_02,75.18,1.04,0.97,0.204,24.74,72.29,normal
2026-01-01T03:13:00,NODE_02,75.95,1.45,0.84,0.181,25.21,69.42,normal
2026-01-01T03:23:00,NODE_02,76.31,0.82,0.61,0.174,27.39,73.43,normal
2026-01-01T03:33:00,NODE_02,75.91,1.01,0.67,0.223,27.43,67.42,normal
2026-01-01T03:43:00,NODE_02,76.13,0.96,0.73,0.292,27.48,66.69,normal
2026-01-01T03:53:00,NODE_02,75.19,1.27,1.38,0.276,25.93,76.06,normal
2026-01-01T04:03:00,NODE_02,75.94,1.29,1.9,0.241,26.37,75.81,normal
2026-01-01T04:13:00,NODE_02,76.38,1.48,1.19,0.213,24.18,68.27,normal
2026-01-01T04:23:00,NODE_02,75.37,1.69,1.33,0.262,25.04,72.07,normal
2026-01-01T04:33:00,NODE_02,75.69,1.19,1.16,0.249,25.57,66.53,normal
2026-01-01T04:43:00,NODE_02,75.82,2.24,1.59,0.263,26.34,70.95,normal
2026-01-01T04:53:00,NODE_02,75.09,2.39,1.48,0.264,24.67,71.78,normal
2026-01-01T05:03:00,NODE_02,75.14,2.3,1.7,0.333,26.63,71.36,normal
2026-01-01T05:13:00,NODE_02,75.2,2.04,1.2,0.254,26.63,72.33,normal
2026-01-01T05:23:00,NODE_02,75.26,1.35,1.53,0.27,25.8,73.23,normal
2026-01-01T05:33:00,NODE_02,75.58,1.38,1.11,0.197,24.95,69.93,normal
2026-01-01T05:43:00,NODE_02,76.26,1.65,0.83,0.312,26.89,70.87,normal
2026-01-01T05:53:00,NODE_02,75.98,1.54,1.15,0.3,26.74,70.28,normal
2026-01-01T06:03:00,NODE_02,74.9,1.57,1.23,0.208,24.64,77.57,normal
2026-01-01T06:13:00,NODE_02,75.99,1.14,1.21,0.175,24.67,65.11,normal
2026-01-01T06:23:00,NODE_02,75.51,1.3,1.17,0.272,25.32,75.35,normal
2026-01-01T06:33:00,NODE_02,76.07,0.98,1.31,0.193,26.2,68.72,normal
2026-01-01T06:43:00,NODE_02,75.66,0.86,0.86,0.248,25.44,76.02,normal
2026-01-01T06:53:00,NODE_02,76.85,0.96,0.8,0.189,27.74,68.19,normal
2026-01-01T07:03:00,NODE_02,76.57,0.69,0.3,0.146,27.5,70.52,normal
2026-01-01T07:13:00,NODE_02,76.87,0.5,0.42,0.146,25.18,72.26,normal
2026-01-01T07:23:00,NODE_02,76.76,0.65,0.32,0.14,25.99,70.38,normal
2026-01-01T07:33:00,NODE_02,77.26,0.55,0.41,0.113,26.93,73.07,normal
2026-01-01T07:43:00,NODE_02,76.96,0.65,0.56,0.143,24.43,73.39,normal
2026-01-01T07:53:00,NODE_02,76.49,0.78,0.69,0.104,25.46,66.42,normal
2026-01-01T08:03:00,NODE_02,76.96,0.66,0.52,0.139,26.45,70.89,normal
2026-01-01T08:13:00,NODE_02,76.91,0.65,0.68,0.133,26.15,69.66,normal
2026-01-01T08:23:00,NODE_02,75.84,0.97,0.53,0.094,27.23,74.64,normal
2026-01-01T08:33:00,NODE_02,70.87,4.36,5.21,1.036,25.99,66.69,critical
2026-01-01T08:43:00,NODE_02,68.52,6.56,5.21,0.853,25.76,71.35,critical
2026-01-01T08:53:00,NODE_02,70.48,5.97,5.25,0.854,27.05,72.7,critical
2026-01-01T09:03:00,NODE_02,71.67,5.89,4.6,0.94,28.22,71.47,critical
2026-01-01T09:13:00,NODE_02,71.94,4.9,4.01,0.845,26.26,71.06,critical
2026-01-01T09:23:00,NODE_02,68.92,5.49,2.73,0.797,25.02,69.43,warning
2026-01-01T09:33:00,NODE_02,68.11,5.52,5.09,0.885,24.47,69.69,warning
2026-01-01T09:43:00,NODE_02,68.72,4.59,3.59,0.744,26.49,70.48,warning
2026-01-01T09:53:00,NODE_02,72.09,5.7,2.75,0.851,28.33,78.45,warning
2026-01-01T10:03:00,NODE_02,68.75,5.39,4.05,0.615,26.48,72.71,warning
2026-01-01T10:13:00,NODE_02,70.64,3.91,2.53,0.536,25.85,72.58,warning
2026-01-01T10:23:00,NODE_02,72.76,3.75,2.67,0.736,27.55,70.94,warning
2026-01-01T10:33:00,NODE_02,71.63,3.65,3.29,0.793,26.2,67.46,warning
2026-01-01T10:43:00,NODE_02,69.6,3.49,2.39,0.587,27.43,71.78,warning
2026-01-01T10:53:00,NODE_02,73.11,5.18,2.22,0.707,25.88,61.58,warning
2026-01-01T11:03:00,NODE_02,71.17,3.38,3.59,0.511,24.62,69.72,warning
2026-01-01T11:13:00,NODE_02,72.35,5.22,3.1,0.538,27.81,66.85,warning
2026-01-01T11:23:00,NODE_02,71.45,4.17,2.95,0.549,24.73,73.55,warning
2026-01-01T11:33:00,NODE_02,72.07,4.7,4.42,0.681,26.58,75.14,warning
2026-01-01T11:43:00,NODE_02,69.17,3.13,4.29,0.474,26.28,74.38,warning
2026-01-01T11:53:00,NODE_02,71.42,4.05,2.74,0.719,28.24,71.65,warning
2026-01-01T12:03:00,NODE_02,72.08,4.83,2.98,0.681,26.04,75.35,warning
2026-01-01T12:13:00,NODE_02,69.8,3.98,2.28,0.672,25.94,71.65,warning
2026-01-01T12:23:00,NODE_02,70.51,3.58,2.23,0.733,26.48,71.52,warning
2026-01-01T12:33:00,NODE_02,70.91,5.02,4.16,0.581,26.74,75.04,warning
2026-01-01T12:43:00,NODE_02,70.75,4.21,3.85,0.802,25.41,73.17,warning
2026-01-01T12:53:00,NODE_02,72.9,5.06,3.45,0.709,25.85,74.6,warning
2026-01-01T13:03:00,NODE_02,72.25,3.6,3.84,0.529,24.09,67.99,warning
2026-01-01T13:13:00,NODE_02,72.04,3.4,4.03,0.472,25.89,76.17,warning
2026-01-01T13:23:00,NODE_02,70.86,3.23,3.64,0.546,28.75,67.98,warning
2026-01-01T13:33:00,NODE_02,71.09,3.38,2.96,0.597,28.17,69.24,warning
2026-01-01T13:43:00,NODE_02,72.84,3.06,1.66,0.505,25.73,69.74,warning
2026-01-01T13:53:00,NODE_02,73.16,3.25,2.64,0.606,25.66,73.8,warning
2026-01-01T14:03:00,NODE_02,72.08,3.1,3.09,0.703,24.47,73.51,warning
2026-01-01T14:13:00,NODE_02,73.91,3.56,2.93,0.635,27.24,70.84,warning
2026-01-01T14:23:00,NODE_02,73.22,2.83,2.6,0.406,27.23,68.86,warning
2026-01-01T14:33:00,NODE_02,73.43,2.54,1.99,0.455,27.69,67.17,warning
2026-01-01T14:43:00,NODE_02,73.4,2.85,1.8,0.381,27.88,73.97,warning
2026-01-01T14:53:00,NODE_02,73.19,2.91,2.02,0.485,26.97,66.3,warning
2026-01-01T15:03:00,NODE_02,72.93,2.49,1.79,0.55,25.04,76.42,warning
2026-01-01T15:13:00,NODE_02,72.13,2.82,1.49,0.356,27.71,63.58,warning
2026-01-01T15:23:00,NODE_02,72.19,2.71,2.79,0.479,24.61,70.56,warning
2026-01-01T15:33:00,NODE_02,74.25,3.63,3.11,0.466,24.17,67.01,warning
2026-01-01T15:43:00,NODE_02,73.1,3.15,1.85,0.473,26.28,71.96,warning
2026-01-01T15:53:00,NODE_02,73.04,3.66,2.18,0.444,27.61,76.8,warning
2026-01-01T16:03:00,NODE_02,74.01,3.05,2.2,0.379,25.99,80.5,warning
2026-01-01T16:13:00,NODE_02,72.89,1.98,2.02,0.542,25.49,72.94,normal
2026-01-01T16:23:00,NODE_02,73.8,2.85,1.84,0.517,25.0,62.21,normal
2026-01-01T16:33:00,NODE_02,72.86,2.22,1.69,0.427,25.86,77.11,normal
2026-01-01T16:43:00,NODE_02,73.75,2.29,1.19,0.286,24.26,66.82,normal
2026-01-01T16:53:00,NODE_02,74.71,2.26,1.17,0.416,26.54,66.3,normal
2026-01-01T17:03:00,NODE_02,75.29,2.22,1.83,0.29,22.32,68.42,normal
2026-01-01T17:13:00,NODE_02,73.85,1.87,1.22,0.233,27.38,68.06,normal
2026-01-01T17:23:00,NODE_02,73.78,1.44,1.3,0.334,27.52,71.86,normal
2026-01-01T17:33:00,NODE_02,75.36,1.9,1.48,0.286,26.79,71.68,normal
2026-01-01T17:43:00,NODE_02,75.35,2.15,1.38,0.294,26.73,69.45,normal
